1;Substantive;Mr n;der Herr;This is my boss, Mr Paul Brown.;Das ist mein Chef, Herr Paul Brown.;;;;;;;;;;;;;;;;;;;;;;;;
802;Verben;decide v;entscheiden, sich entscheiden;A goal in the last minute decided the match.;Ein Tor in der letzten Minute entschied das Spiel.;Helen decided to phone her mum.;Helen entschied sich, ihre Mutter anzurufen.;The boy decided to become an engineer.;Der Junge beschloss, Ingenieur zu werden.;It's up to you to decide where we're going.;Du musst entscheiden, wohin wir fahren.;;;;;;;;;;;;;;;;;;
803;Substantive;certainty n;die Sicherheit, die Gewissheit;I can't tell you that with absolute certainty.;Ich kann dir das nicht mit absoluter Sicherheit sagen.;;;;;;;;;;;;;;;;;;;;;;;;
804;Adjektive und Adverbien;certain adj;sicher;I think they are open, but I'm not certain.;Ich glaube, sie haben geöffnet, aber ich bin nicht sicher.;I think they are open, but I'm not absolutely certain.;Ich glaube, sie haben geöffnet, aber ich bin nicht absolut sicher.;;;;;;;;;;;;;;;;;;;;;;
805;Adjektive und Adverbien;uncertain adj;unsicher, ungewiss;The whereabouts of the stolen jewels remains uncertain.;Der Verbleib der gestohlenen Juwelen bleibt ungewiss.;;;;;;;;;;;;;;;;;;;;;;;;
806;Substantive;opportunity n;die Gelegenheit, die Möglichkeit;You must seize this opportunity.;Du musst diese Gelegenheit ergreifen.;You must seize the opportunity.;Du musst die Gelegenheit ergreifen.;;;;;;;;;;;;;;;;;;;;;;
807;Substantive;purpose n;das Ziel, der Zweck, die Absicht, der Vorsatz;The purpose of this organization is to help elderly people.;Das Ziel dieser Organisation ist es, alten Menschen zu helfen.;The purpose of my visit is to ask you some questions.;Ich bin gekommen, um (= in der Absicht,) Ihnen ein paar Fragen zu stellen.;This tool can be used for many purposes.;Dieses Werkzeug ist zu vielen Zwecken zu gebrauchen.;;;;;;;;;;;;;;;;;;;;
808;Sonstige;on purpose;absichtlich;"It wasn't an accident; he did it on purpose.";"Es war kein Zufall; er hat es absichtlich getan.";Do you think he did it on purpose?;Glaubst du, er hat es absichtlich getan?;;;;;;;;;;;;;;;;;;;;;;
809;Verben;manage v;gelingen, schaffen, erreichen;How did he manage to become managing director of this firm?;Wie ist es ihm gelungen, Geschäftsführer dieser Firma zu werden?;How did you manage to find out our address?;Wie haben Sie es fertig gebracht, unsere Adresse herauszufinden?;Mr Fisher manages our business in Manchester.;Herr Fisher leitet unser Geschäft in Manchester.;;;;;;;;;;;;;;;;;;;;
810;Substantive;help n;die Hilfe;I need your help in this matter.;Ich brauche deine Hilfe in dieser Angelegenheit.;That was a great help to me.;Das war mir eine große Hilfe.;;;;;;;;;;;;;;;;;;;;;;
811;Verben;help v;helfen;Some students help old people who live alone.;Einige Studenten helfen alten Menschen, die allein leben.;Can you help me?;Kannst du mir helfen?;;;;;;;;;;;;;;;;;;;;;;
812;Sonstige;to help sb. (to) do sth.;j-m helfen, etw. zu tun;Can you help your sister put the rubbish out?;Kannst du deiner Schwester helfen, den Müll hinauszutragen?;;;;;;;;;;;;;;;;;;;;;;;;
813;Substantive;favour n BE;der Gefallen BE;Can I ask a favour of you?;Dürfte ich dich um einen Gefallen bitten?;Do me a favour: don't talk so much.;Tu mir einen Gefallen: Red nicht so viel!;;;;;;;;;;;;;;;;;;;;;;
814;Substantive;favor n AE;der Gefallen AE;;;;;;;;;;;;;;;;;;;;;;;;;;
815;Sonstige;to do sb. a favour BE;j-m einen Gefallen tun BE;Would you do me a favour and lend me your bike?;Würdest du mir einen Gefallen tun und mir dein Rad leihen?;;;;;;;;;;;;;;;;;;;;;;;;
816;Sonstige;to do sb. a favor AE;j-m einen Gefallen tun AE;;;;;;;;;;;;;;;;;;;;;;;;;;
817;Sonstige;to agree to do sth.;sich bereit erklären;Abi's parents agreed to pay for her driving lessons.;Abis Eltern erklärten sich bereit, ihre Fahrstunden zu bezahlen.;;;;;;;;;;;;;;;;;;;;;;;;
818;Substantive;support n;die Unterstützung;This charity needs financial support.;Diese Wohlfahrtsorganisation braucht finanzielle Unterstützung.;;;;;;;;;;;;;;;;;;;;;;;;
819;Verben;support v;unterstützen, fördern;The newspaper openly supported one candidate's campaign.;Die Zeitung unterstützte offen den Wahlkampf eines Kandidaten.;The roof needs supporting.;Das Dach muss gestützt werden.;;;;;;;;;;;;;;;;;;;;;;
820;Substantive;duty n;die Pflicht;I only did my duty.;Ich habe nur meine Pflicht getan.;He always does his duty.;Er tut immer seine Pflicht.;We had to pay duty on our cigarettes.;Wir mussten für unsere Zigaretten Zoll zahlen.;;;;;;;;;;;;;;;;;;;;
821;Adjektive und Adverbien;conscientious adj;pflichtbewusst;Monica's always been conscientious.;Monica war schon immer pflichtbewusst.;;;;;;;;;;;;;;;;;;;;;;;;
822;Verben;neglect v;vernachlässigen;Paul was away most of the time and neglected his wife.;Paul war fast immer fort und vernachlässigte seine Frau.;His wife felt neglected.;Seine Frau fühlte sich vernachlässigt.;;;;;;;;;;;;;;;;;;;;;;
823;Sonstige;to count on;zählen auf, sich verlassen auf;You can count on me. I'll help you.;Du kannst auf mich zählen. Ich werde dir helfen.;;;;;;;;;;;;;;;;;;;;;;;;
824;Substantive;trust n;das Vertrauen;His daughter has perfect trust in him.;Seine Tochter hat absolutes Vertrauen zu ihm.;Those people put all their trust in their money.;Diese Leute setzten ihr ganzes Vertrauen in ihr Geld.;;;;;;;;;;;;;;;;;;;;;;
825;Verben;trust v;anvertrauen;I trusted her with my bank details.;Ich vertraute ihr die Einzelheiten meines Bankkontos an.;Are you sure we can trust him?;Bist du sicher, dass wir ihm (ver)trauen können?;;;;;;;;;;;;;;;;;;;;;;
826;Substantive;mistrust n;das Misstrauen;I have a great mistrust of politicians.;Ich hege ein tiefes Misstrauen gegen Politiker.;;;;;;;;;;;;;;;;;;;;;;;;
827;Verben;encourage v;ermutigen;Cathy encouraged me to apply for the job.;Cathy ermutigte mich, mich zu bewerben.;The professor encouraged the young man in his studies.;Der Professor ermutigte den jungen Mann in seinen Studien.;;;;;;;;;;;;;;;;;;;;;;
828;Sonstige;to watch out for;achten auf;The police were watching out for pickpockets.;Die Polizei achtete auf Taschendiebe.;;;;;;;;;;;;;;;;;;;;;;;;
829;Adjektive und Adverbien;helpful adj;hilfreich;The hints have been very helpful.;Die Hinweise sind sehr hilfreich gewesen.;;;;;;;;;;;;;;;;;;;;;;;;
830;Substantive;respect n;der Respekt, die Achtung;Mankind must show more respect for nature.;Die Menschheit muss der Natur mehr Achtung entgegenbringen.;This man has no respect for anybody.;Dieser Mann hat vor niemandem Respekt.;;;;;;;;;;;;;;;;;;;;;;
831;Adjektive und Adverbien;respected adj;respektiert, geachtet, angesehen;Mr Jones is highly respected as a doctor.;Mr Jones ist als Arzt hoch angesehen.;;;;;;;;;;;;;;;;;;;;;;;;
832;Verben;respect v;respektieren, achten;I always respected my teachers.;Ich habe meine Lehrer immer respektiert.;We have to respect his reasons.;Wir müssen seine Gründe respektieren.;;;;;;;;;;;;;;;;;;;;;;
833;Substantive;guarantee n;die Garantie;The company offers a 30-day money-back guarantee.;Die Firma bietet eine Garantie von 30 Tagen an oder Geld zurück.;;;;;;;;;;;;;;;;;;;;;;;;
834;Verben;guarantee v;garantieren, versichern;We guarantee that this product will last a lifetime.;Wir garantieren, dass dieses Produkt Ihr Leben lang halten wird.;;;;;;;;;;;;;;;;;;;;;;;;
835;Substantive;warranty n;die Garantie;Do you know if our coffee maker is still under warranty?;Weißt du, ob unsere Kaffeemaschine noch Garantie hat?;;;;;;;;;;;;;;;;;;;;;;;;
836;Adjektive und Adverbien;definitely adv;bestimmt;"Simon will definitely come; he promised.";"Simon wird bestimmt kommen; er hat es versprochen.";;;;;;;;;;;;;;;;;;;;;;;;
837;Verben;have v, have got;haben;I always have hay fever in May.;Im Mai habe ich immer Heuschnupfen.;Kevin's got lots of money but no manners.;Kevin hat viel Geld, aber keine Manieren.;Have you got some matches for me?;Hast du Streichhölzer für mich?;I haven't got a car.;Ich habe kein Auto.;Have you not got our address?;Hast du unsere Adresse nicht?;;;;;;;;;;;;;;;;
838;Substantive;property n;der Besitz, das Eigentum, das Grundstück;Jamie sold all her personal property and went to India.;Jamie verkaufte all ihren Besitz und fuhr nach Indien.;No, this garden does not belong to my property.;Nein, dieser Garten gehört nicht zu meinem Eigentum.;They sold the property for three million euros.;Sie haben das Grundstück für drei Millionen Euro verkauft.;;;;;;;;;;;;;;;;;;;;
839;Adjektive und Adverbien;own adj;eigen;My grandmother bakes her own bread.;Meine Großmutter backt ihr eigenes Brot.;She bakes her own bread.;Sie bäckt ihr eigenes Brot.;;;;;;;;;;;;;;;;;;;;;;
840;Verben;own v;besitzen;They're fairly wealthy. They own three houses.;Sie sind ziemlich wohlhabend. Sie besitzen drei Häuser.;;;;;;;;;;;;;;;;;;;;;;;;
841;Verben;keep v;behalten;You can keep the book, I don't need it.;Du kannst das Buch behalten, ich brauche es nicht.;Please keep these stamps for me.;Bewahre diese Briefmarken bitte für mich auf!;Keep the rest of the money.;Behalten Sie den Rest des Geldes.;Keep quiet!;Bleibt jetzt ruhig!;;;;;;;;;;;;;;;;;;
842;Verben;give v;geben, schenken;I gave Conor five pounds for mowing the lawn.;Ich habe Conor fünf Pfund fürs Rasenmähen gegeben.;What are you giving your brother for his birthday?;Was schenkst du deinem Bruder zum Geburtstag?;We gave her some flowers.;Wir schenkten ihr Blumen.;Can you give me a handkerchief?;Kannst du mir ein Taschentuch geben?;;;;;;;;;;;;;;;;;;
843;Verben;bring v;bringen, mitbringen;The postman brought this parcel today.;Der Postbote brachte heute dieses Paket.;Can I bring my boyfriend to the party?;Kann ich meinen Freund zur Party mitbringen?;Bring your sister with you.;Bring deine Schwester mit!;Will you bring me the paper, please?;Bringst du mir bitte die Zeitung (her)?;;;;;;;;;;;;;;;;;;
844;Verben;take v;nehmen, mitnehmen, wegnehmen, dauern;We took a taxi to the airport.;Wir nahmen ein Taxi zum Flughafen.;Who took my CDs? I left them here.;Wer hat meine CDs weggenommen? Ich hatte sie hier liegen lassen.;How long will it take to drive to Canterbury?;Wie lange wird es dauern, nach Canterbury zu fahren?;I took the letter to him.;Ich brachte ihm den Brief.;They took his wife to hospital.;Man brachte seine Frau ins Krankenhaus.;Take a clean towel.;Nimm ein sauberes Handtuch!;;;;;;;;;;;;;;
845;Verben;get v;holen, bekommen, (hin)kommen, ankommen;Could you get me a bottle of water from the kitchen?;Könntest du mir eine Flasche Wasser aus der Küche holen?;Phil got 20 e-mails yesterday for his birthday.;Phil hat gestern 20 E-Mails zum Geburtstag bekommen.;Thank God we got there in time.;Gott sei Dank sind wir rechtzeitig angekommen.;Where did you get this dress?;Wo haben Sie dieses Kleid bekommen?;She got tired.;Sie wurde müde.;We inquired how to get there.;Wir erkundigten uns, wie wir da hinkommen.;;;;;;;;;;;;;;
846;Verben;pass v;reichen, herüberreichen, vorbeifahren;Pass me the sugar, please.;Bitte reich mir den Zucker!;Could you pass the butter, please?;Könnten Sie mir bitte die Butter herüberreichen?;Barbara always waves at me when she passes my house.;Barbara winkt mir jedes Mal, wenn sie an meinem Haus vorbeifährt.;Would you pass me the sugar, please?;Würden Sie mir bitte den Zucker herreichen?;All of them passed the examination.;Sie alle bestanden die Prüfung.;We couldn't pass by without giving the beggar some money.;Wir konnten nicht vorbeigehen, ohne dem Bettler etwas (Geld) zu geben.;The bus was unable to pass.;Der Bus konnte nicht vorbeifahren.;He waited for an hour but nobody passed him.;Er wartete eine Stunde lang, aber niemand ging an ihm vorbei.;He waved as he passed me in the car.;Er winkte, als er mit dem Wagen an mir vorbeifuhr.;;;;;;;;
847;Verben;lend v;leihen;Can you lend me your bike till tomorrow?;Kannst du mir bis morgen dein Fahrrad leihen?;The bank won't lend me any money because I don't earn enough.;Die Bank will mir kein Geld leihen, weil ich nicht genug verdiene.;Will you lend me your bicycle?;Leihst du mir dein Fahrrad?;;;;;;;;;;;;;;;;;;;;
848;Verben;borrow v;(sich) ausleihen;Can I borrow your bike till tomorrow?;Kann ich mir bis morgen dein Fahrrad ausleihen?;I had to borrow the sum from a friend.;Ich musste mir die Summe von einem Freund borgen.;;;;;;;;;;;;;;;;;;;;;;
849;Verben;receive v;erhalten, empfangen;I sent it yesterday, and Martin received it today.;Ich habe es gestern abgeschickt und Martin hat es heute erhalten.;Martin received his guests with a glass of sparkling wine.;Martin empfing seine Gäste mit einem Glas Sekt.;I received your letter.;Ich habe deinen Brief erhalten.;They seldom receive guests.;Sie empfangen selten Gäste.;;;;;;;;;;;;;;;;;;
850;Verben;return v;zurückgeben, zurückkommen, zurückkehren;I have to return these books to the library by Friday.;Ich muss diese Bücher bis spätestens Freitag zurückgeben.;Carl left on the 15th and will return on the 20th.;Carl ist am 15. abgereist und wird am 20. zurückkommen.;Gordon returns from work around 5 pm.;Gordon kommt gegen 17.00 Uhr von der Arbeit zurück.;David returned me the money I had lent him.;David gab mir das Geld zurück, das ich ihm geliehen hatte.;We returned at eight o'clock.;Um 8 Uhr kehrten wir zurück.;;;;;;;;;;;;;;;;
851;Sonstige;to hand over;übergeben;The minister handed over the secret file to his successor.;Der Minister übergab die Geheimakte seinem Nachfolger.;;;;;;;;;;;;;;;;;;;;;;;;
852;Verben;distribute v;verteilen;The demonstrators distributed leaflets to the crowd.;Die Demonstranten verteilten Flugblätter an die Menge.;The toys were distributed among the children.;Die Spielsachen wurden an die Kinder verteilt.;;;;;;;;;;;;;;;;;;;;;;
853;Substantive;body n;der Körper;The arms and legs are parts of our body.;Arme und Beine sind Teile unseres Körpers.;;;;;;;;;;;;;;;;;;;;;;;;
854;Substantive;head n;der Kopf;My head aches.;Mein Kopf tut mir weh.;He is the head of a large firm.;Er ist Leiter einer Großfirma.;;;;;;;;;;;;;;;;;;;;;;
855;Substantive;nose n;die Nase;He has a red nose. Does he drink too much?;Er hat eine rote Nase. Trinkt er zu viel?;;;;;;;;;;;;;;;;;;;;;;;;
856;Substantive;eye n;das Auge;The old man's eyes are very weak.;Der alte Mann hat sehr schlechte Augen.;;;;;;;;;;;;;;;;;;;;;;;;
857;Substantive;ear n;das Ohr;George has big ears.;Georg hat große Ohren.;;;;;;;;;;;;;;;;;;;;;;;;
858;Substantive;mouth n;der Mund;Open your mouth wide, said the dentist.;Machen Sie den Mund weit auf, sagte der Zahnarzt.;;;;;;;;;;;;;;;;;;;;;;;;
859;Substantive;tooth n;der Zahn;Brush your teeth after every meal.;Putz dir nach jedem Essen die Zähne!;;;;;;;;;;;;;;;;;;;;;;;;
860;Substantive;tongue n;die Zunge;Don't burn your tongue with the hot soup.;Verbrenn dir nicht die Zunge mit der heißen Suppe!;;;;;;;;;;;;;;;;;;;;;;;;
861;Substantive;neck n;der Hals, der Nacken;She had a stiff neck.;Sie hatte einen steifen Hals.;;;;;;;;;;;;;;;;;;;;;;;;
862;Substantive;throat n;der Hals, der Rachen, die Kehle;;;;;;;;;;;;;;;;;;;;;;;;;;
863;Substantive;lip n;die Lippe;Joe had a cigarette between his lips.;Joe hatte eine Zigarette zwischen den Lippen.;;;;;;;;;;;;;;;;;;;;;;;;
864;Substantive;forehead n;die Stirn;His high forehead makes him look clever.;Seine hohe Stirn lässt ihn klug erscheinen.;;;;;;;;;;;;;;;;;;;;;;;;
865;Substantive;brain n;das Gehirn;The brain is part of our head.;Das Gehirn ist ein Teil unseres Kopfes.;;;;;;;;;;;;;;;;;;;;;;;;
866;Substantive;breast n;die Brust, der Busen;The baby lay on her breast.;Das Baby lag auf ihrer Brust.;;;;;;;;;;;;;;;;;;;;;;;;
867;Substantive;chest n;die Brust;;;;;;;;;;;;;;;;;;;;;;;;;;
868;Substantive;belly n;der Bauch;;;;;;;;;;;;;;;;;;;;;;;;;;
869;Substantive;back n;der Rücken, die Rückseite;The bike was found at the back of the building.;Das Fahrrad wurde an der Rückseite des Hauses gefunden.;She was lying on her back.;Sie lag auf dem Rücken.;;;;;;;;;;;;;;;;;;;;;;
870;Substantive;bottom n;das Gesäß;;;;;;;;;;;;;;;;;;;;;;;;;;
871;Substantive;buttocks n;das Gesäß;;;;;;;;;;;;;;;;;;;;;;;;;;
872;Substantive;butt n;der Hintern;;;;;;;;;;;;;;;;;;;;;;;;;;
873;Substantive;shoulder n;die Schulter;He carried a heavy load on his shoulders.;Er trug eine schwere Last auf seinen Schultern.;;;;;;;;;;;;;;;;;;;;;;;;
874;Substantive;bone n;der Knochen, die Gräte;He's all skin and bones.;Er ist nur Haut und Knochen.;;;;;;;;;;;;;;;;;;;;;;;;
875;Substantive;arm n;der Arm;I couldn't move my left arm.;Ich konnte meinen linken Arm nicht bewegen.;;;;;;;;;;;;;;;;;;;;;;;;
876;Substantive;hand n;die Hand;They shook hands.;Sie gaben sich die Hand.;The hour hand is shorter than the minute hand.;Der Stundenzeiger ist kürzer als der Minutenzeiger.;;;;;;;;;;;;;;;;;;;;;;
877;Substantive;finger n;der Finger;I've burnt my finger.;Ich habe mir den Finger verbrannt.;;;;;;;;;;;;;;;;;;;;;;;;
878;Substantive;fist n;die Faust;The angry man shook his fist at us.;Der zornige Mann drohte uns mit der Faust.;;;;;;;;;;;;;;;;;;;;;;;;
879;Substantive;leg n;das Bein, die Keule;My leg hurts.;Mein Bein tut weh.;The table has four legs.;Der Tisch hat vier Beine.;;;;;;;;;;;;;;;;;;;;;;
880;Substantive;knee n;das Knie;He fell on his knees.;Er fiel auf die Knie.;;;;;;;;;;;;;;;;;;;;;;;;
881;Substantive;foot n;der Fuß;My feet are burning.;Meine Füße brennen.;1 foot = 12 inches = 30.48cm.;1 Fuß = 12 Inch = 30,48 cm;;;;;;;;;;;;;;;;;;;;;;
882;Substantive;blood n;das Blut;There was blood on his fingers.;An seinen Fingern war Blut.;;;;;;;;;;;;;;;;;;;;;;;;
883;Substantive;heart n;das Herz;Her heart beat quickly.;Ihr Herz schlug rasch.;;;;;;;;;;;;;;;;;;;;;;;;
884;Substantive;sense of touch n;der Tastsinn;;;;;;;;;;;;;;;;;;;;;;;;;;
885;Substantive;sense of smell n;der Geruchssinn;;;;;;;;;;;;;;;;;;;;;;;;;;
886;Substantive;sense of taste n;der Geschmackssinn;;;;;;;;;;;;;;;;;;;;;;;;;;
887;Substantive;(eye)sight n;das Sehvermögen;;;;;;;;;;;;;;;;;;;;;;;;;;
888;Substantive;hearing n;das Gehör;;;;;;;;;;;;;;;;;;;;;;;;;;
889;Substantive;chin n;das Kinn;A long beard covered his chin.;Ein langer Bart bedeckte sein Kinn.;;;;;;;;;;;;;;;;;;;;;;;;
890;Substantive;cheek n;die Wange, die Backe;Her cheeks were red.;Ihre Wangen waren rot.;;;;;;;;;;;;;;;;;;;;;;;;
891;Substantive;elbow n;der Ellbogen;Take your elbows off the table.;Nimm die Ellbogen vom Tisch!;;;;;;;;;;;;;;;;;;;;;;;;
892;Substantive;wrist n;das Handgelenk;He seized the girl by the wrist.;Er packte das Mädchen beim Handgelenk.;;;;;;;;;;;;;;;;;;;;;;;;
